CHEMBL_ID,SMILES,IC50_nM,Relation,Assay_ID,Reference_ID,pChEMBL
CHEMBL3217103,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,1.06,=,CHEMBL960589,CHEMBL1150773,8.97
CHEMBL3217208,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2,6.84,=,CHEMBL2015198,CHEMBL2010698,8.16
CHEMBL3233826,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,1.07,=,CHEMBL3238626,CHEMBL3232829,8.97
CHEMBL3233827,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,1.52,=,CHEMBL3238626,CHEMBL3232829,8.82
CHEMBL3233828,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,3.18,=,CHEMBL3238626,CHEMBL3232829,8.5
CHEMBL3233829,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,4.36,=,CHEMBL3238626,CHEMBL3232829,8.36
CHEMBL3233830,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,3.6,=,CHEMBL3238626,CHEMBL3232829,8.44
CHEMBL3233832,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,2.39,=,CHEMBL3238626,CHEMBL3232829,8.62
CHEMBL3234038,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,7.61,=,CHEMBL3238626,CHEMBL3232829,8.12
CHEMBL3234039,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,17.4,=,CHEMBL3238626,CHEMBL3232829,7.76
CHEMBL3234040,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,18.2,=,CHEMBL3238626,CHEMBL3232829,7.74
CHEMBL3234592,O/N=C/c1nccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)c1O,77.0,=,CHEMBL3242185,CHEMBL3232723,7.11
CHEMBL3235502,O=C(CCCOc1cccc2[nH]c3ccccc3c12)NCCCNc1c2c(nc3ccccc13)CCCC2,2.15,=,CHEMBL3238723,CHEMBL3232801,8.67
CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,5.04,=,CHEMBL4342705,CHEMBL4342404,8.3
CHEMBL32452,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,90.0,=,CHEMBL645003,CHEMBL1125437,7.05
CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,97.72,=,CHEMBL641020,CHEMBL1129655,7.01
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,0.2,=,CHEMBL1119333,CHEMBL1155460,9.7
CHEMBL328468,O=C1Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2N1,0.95,=,CHEMBL644837,CHEMBL1128477,9.02
CHEMBL3289927,CCOC(OCC)c1ccc(/C=C2\CN(C)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,42.0,=,CHEMBL3291994,CHEMBL3286139,7.38
CHEMBL3289937,CN1C/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C(=O)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1,57.0,=,CHEMBL3291994,CHEMBL3286139,7.24
CHEMBL329012,O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,0.33,=,CHEMBL644837,CHEMBL1128477,9.48
CHEMBL329231,O=C1CCc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,0.57,=,CHEMBL1119333,CHEMBL1155460,9.24
CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,50.0,=,CHEMBL1119333,CHEMBL1155460,7.3
CHEMBL330883,Nc1c2c(nc3ccccc13)CCCCC2,39.0,=,CHEMBL1119333,CHEMBL1155460,7.41
CHEMBL3313966,O=C(C[n+]1ccccc1)N/N=C/c1ccc(/C=N/NC(=O)C[n+]2ccccc2)cc1,2.3,=,CHEMBL3364163,CHEMBL3351920,8.64
CHEMBL3318017,COc1cc2oc(-c3ccc(CN4CCCC4)cc3)cc(=O)c2cc1OC,34.0,=,CHEMBL3367258,CHEMBL3351502,7.47
CHEMBL3318018,O=c1cc(-c2ccc(CN3CCCCC3)cc2)oc2ccccc12,55.0,=,CHEMBL3367258,CHEMBL3351502,7.26
CHEMBL332051,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C#N)cc1,82.5,=,CHEMBL899128,CHEMBL1137534,7.08
CHEMBL3322141,CCN(CCC(=O)NCCCNc1c2c(nc3ccccc13)CCCC2)C1CCCCC1,26.3,=,CHEMBL3379808,CHEMBL3351824,7.58
CHEMBL3322142,CCN(CCC(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2)C1CCCCC1,94.2,=,CHEMBL3379808,CHEMBL3351824,7.03
CHEMBL3322160,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCNc1c2c(nc3ccccc13)CCCC2,15.4,=,CHEMBL3379808,CHEMBL3351824,7.81
CHEMBL3322231,O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,2.06,=,CHEMBL3363249,CHEMBL3352669,8.69
CHEMBL3322233,O=C(NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,14.2,=,CHEMBL3363249,CHEMBL3352669,7.85
CHEMBL3322234,O=C(NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,14.2,=,CHEMBL3363249,CHEMBL3352669,7.85
CHEMBL3323035,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCC1=N2,33.9,=,CHEMBL4337201,CHEMBL4334472,7.47
CHEMBL3323053,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCC2,50.0,=,CHEMBL4704882,CHEMBL4699616,7.3
CHEMBL3338389,C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)[C@H](O)[C@H]4[C@@H](C)CCC31O)c1ccc(=O)[nH]c1C2,60.0,=,CHEMBL3385584,CHEMBL3352315,7.22
CHEMBL333909,O=C1c2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,98.0,=,CHEMBL1119333,CHEMBL1155460,7.01
CHEMBL3343882,CCc1nc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,98.2,=,CHEMBL3390452,CHEMBL3351298,7.01
CHEMBL3343885,Cc1nc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,92.6,=,CHEMBL3390452,CHEMBL3351298,7.03
CHEMBL3343922,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2c(cn1)[nH]c1ccccc12,91.8,=,CHEMBL3390452,CHEMBL3351298,7.04
CHEMBL3343927,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)[C@@H]1Cc2c([nH]c3ccccc23)CN1,22.0,=,CHEMBL5235525,CHEMBL5233266,7.66
CHEMBL3343931,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,96.3,=,CHEMBL3390452,CHEMBL3351298,7.02
CHEMBL335033,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,50.0,=,CHEMBL643384,CHEMBL1148382,7.3
CHEMBL335220,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,14.0,=,CHEMBL644628,CHEMBL1134282,7.85
CHEMBL3353040,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,72.5,=,CHEMBL3383777,CHEMBL3351941,7.14
CHEMBL3353041,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2,17.5,=,CHEMBL3383777,CHEMBL3351941,7.76
CHEMBL335355,CCC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2,1.76,=,CHEMBL644108,CHEMBL1133449,8.75
CHEMBL3355579,COc1cc(CCC(=O)/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2CC(C)=CC3C2)ccc1O,6.7,=,CHEMBL3366740,CHEMBL3352812,8.17
CHEMBL3355580,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)ccc1O,18.3,=,CHEMBL3366740,CHEMBL3352812,7.74
CHEMBL3355581,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)cc(CN(C)C)c1O,21.1,=,CHEMBL3366740,CHEMBL3352812,7.68
CHEMBL3356530,O=C1C=C(NCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,14.3,=,CHEMBL3387411,CHEMBL3351527,7.84
CHEMBL3356531,O=C1C=C(NCCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,53.7,=,CHEMBL3387411,CHEMBL3351527,7.27
CHEMBL3356532,O=C1C=C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,1.93,=,CHEMBL3387411,CHEMBL3351527,8.71
CHEMBL3356533,O=C1C=C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,5.4,=,CHEMBL3387411,CHEMBL3351527,8.27
CHEMBL3356534,O=C1C(NCCNc2c3c(nc4ccccc24)CCCC3)=CC(=O)c2c(O)cccc21,24.7,=,CHEMBL3387411,CHEMBL3351527,7.61
CHEMBL3356536,O=C1C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,0.72,=,CHEMBL3387411,CHEMBL3351527,9.14
CHEMBL3356537,O=C1C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,9.24,=,CHEMBL3387411,CHEMBL3351527,8.03
CHEMBL3356951,O=C1C(Cl)=C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,3.21,=,CHEMBL3387411,CHEMBL3351527,8.49
CHEMBL3356952,O=C1C(Cl)=C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,8.94,=,CHEMBL3387411,CHEMBL3351527,8.05
CHEMBL3356953,O=C1C(Cl)=C(NCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,96.1,=,CHEMBL3387411,CHEMBL3351527,7.02
CHEMBL3356954,O=C1C(Cl)=C(NCCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,38.0,=,CHEMBL3387411,CHEMBL3351527,7.42
CHEMBL335962,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,23.0,=,CHEMBL644628,CHEMBL1134282,7.64
CHEMBL3359895,CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,18.0,=,CHEMBL3584728,CHEMBL3580561,7.75
CHEMBL336297,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,28.0,=,CHEMBL1119333,CHEMBL1155460,7.55
CHEMBL336398,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,100.0,=,CHEMBL643384,CHEMBL1148382,7.0
CHEMBL33642,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2,93.0,=,CHEMBL645003,CHEMBL1125437,7.03
CHEMBL336524,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,56.0,=,CHEMBL643384,CHEMBL1148382,7.25
CHEMBL337675,Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,26.0,=,CHEMBL644628,CHEMBL1134282,7.58
CHEMBL337999,CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.82,=,CHEMBL1119333,CHEMBL1155460,9.09
CHEMBL338755,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,0.3,=,CHEMBL827818,CHEMBL1142727,9.52
CHEMBL338975,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,28.0,=,CHEMBL644832,CHEMBL1135547,7.55
CHEMBL339039,CCCCNC(=O)Oc1cccc(CN(CC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,8.6,=,CHEMBL1119333,CHEMBL1155460,8.07
CHEMBL3400187,COc1cc2oc(-c3ccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,21.6,=,CHEMBL3405465,CHEMBL3400132,7.67
CHEMBL3401159,CO[P@]1(=O)OC[C@@H]2COC(=O)C2=C(C)O1,35.0,=,CHEMBL3738838,CHEMBL3734729,7.46
CHEMBL340171,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,26.2,=,CHEMBL644104,CHEMBL1134674,7.58
CHEMBL340228,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,21.1,=,CHEMBL644104,CHEMBL1134674,7.68
CHEMBL3403874,COc1cc2oc(-c3ccc(OCC(=O)NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,6.9,=,CHEMBL3405465,CHEMBL3400132,8.16
CHEMBL3403877,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,17.3,=,CHEMBL3405465,CHEMBL3400132,7.76
CHEMBL3403878,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,32.5,=,CHEMBL3405465,CHEMBL3400132,7.49
CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.3,=,CHEMBL5216377,CHEMBL5214927,9.52
CHEMBL340621,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,64.0,=,CHEMBL1119333,CHEMBL1155460,7.19
CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,5.7,=,CHEMBL3049408,CHEMBL3046901,8.24
CHEMBL340672,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,52.0,=,CHEMBL1119333,CHEMBL1155460,7.28
CHEMBL3410954,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,23.5,=,CHEMBL3412979,CHEMBL3407429,7.63
CHEMBL341658,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,2.089,=,CHEMBL829154,CHEMBL1138734,8.68
CHEMBL3416996,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCC2)CC1,69.0,=,CHEMBL3420216,CHEMBL3414476,7.16
CHEMBL3416997,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCCC2)CC1,57.0,=,CHEMBL3420216,CHEMBL3414476,7.24
CHEMBL3417001,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccccc2)CC1,8.5,=,CHEMBL3420216,CHEMBL3414476,8.07
CHEMBL3417002,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2cccnc2)CC1,45.0,=,CHEMBL3420216,CHEMBL3414476,7.35
CHEMBL3417004,COc1cc(N)c(Cl)cc1/C(CCC1CCN(CC2CCCCC2)CC1)=N/O,24.0,=,CHEMBL3420216,CHEMBL3414476,7.62
CHEMBL3417009,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,16.0,=,CHEMBL5117332,CHEMBL5113467,7.8
CHEMBL3417299,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,24.37,=,CHEMBL3418565,CHEMBL3414495,7.61
CHEMBL3417300,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,16.11,=,CHEMBL3418565,CHEMBL3414495,7.79
CHEMBL34222,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,20.0,=,CHEMBL875789,CHEMBL1125437,7.7
CHEMBL342413,O=c1[nH]c2ccccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,4.2,=,CHEMBL1119333,CHEMBL1155460,8.38
CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,8.9,=,CHEMBL643386,CHEMBL1126158,8.05
CHEMBL345698,Cc1cccc(F)c1,1.0,=,CHEMBL648291,CHEMBL1126157,9.0
CHEMBL345847,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,0.9,=,CHEMBL643386,CHEMBL1126158,9.05
CHEMBL345905,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,7.7,=,CHEMBL643386,CHEMBL1126158,8.11
CHEMBL346605,Cc1ccc(F)cc1,9.55,=,CHEMBL648291,CHEMBL1126157,8.02
CHEMBL347023,COc1ccc2c(c1)C(=O)C(C)C2,81.28,=,CHEMBL648290,CHEMBL1126157,7.09
CHEMBL347667,COc1cc2c(cc1O)C(=O)C(C)C2,1.318,=,CHEMBL648290,CHEMBL1126157,8.88
CHEMBL350916,COc1ccc2c(c1OC)C(=O)C(C)C2,87.1,=,CHEMBL648290,CHEMBL1126157,7.06
CHEMBL352215,Cc1ccccc1F,9.55,=,CHEMBL648291,CHEMBL1126157,8.02
CHEMBL352247,Cc1cccc2c1CC(C)C2=O,7.079,=,CHEMBL648290,CHEMBL1126157,8.15
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,4.467,=,CHEMBL829159,CHEMBL1138734,8.35
CHEMBL355160,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CC3CCCCC3)CC1)C2,9.0,=,CHEMBL3812614,CHEMBL3808350,8.05
CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,84.3,=,CHEMBL644838,CHEMBL1126447,7.07
CHEMBL357207,CCC1=CC2Cc3nc4cc(Cl)cc(Cl)c4c(N)c3C(C1)C2,1.39,=,CHEMBL644108,CHEMBL1133449,8.86
CHEMBL3577511,CCN(CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,80.0,=,CHEMBL3579635,CHEMBL3576829,7.1
CHEMBL3582205,CC1(C)CCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,11.0,=,CHEMBL3584728,CHEMBL3580561,7.96
CHEMBL3582214,N#Cc1cc2c(cn1)[nH]c1ncc(-c3nc(CN4CCCCC4)cs3)cc12,18.0,=,CHEMBL3584728,CHEMBL3580561,7.75
CHEMBL3585775,COc1ccccc1C(C)NS(=O)(=O)NC(=O)OCc1ccccc1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585776,COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585777,COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1OC,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585778,COc1ccc(OC)c(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)c1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585779,COc1cccc(OC)c1C(C)NS(=O)(=O)NC(=O)OCc1ccccc1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585780,COc1ccccc1C(C)NS(N)(=O)=O,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585781,COc1ccc(C(C)NS(N)(=O)=O)cc1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585782,COc1ccc(C(C)NS(N)(=O)=O)cc1OC,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585783,COc1ccc(OC)c(C(C)NS(N)(=O)=O)c1,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3585784,COc1cccc(OC)c1C(C)NS(N)(=O)=O,0.02685,=,CHEMBL3588578,CHEMBL3585326,10.57
CHEMBL3600551,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,1.92,=,CHEMBL3603059,CHEMBL3600329,8.72
CHEMBL3600552,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,3.46,=,CHEMBL3603059,CHEMBL3600329,8.46
CHEMBL3600553,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,6.46,=,CHEMBL3603059,CHEMBL3600329,8.19
CHEMBL3600554,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,10.1,=,CHEMBL3603059,CHEMBL3600329,8.0
CHEMBL3600555,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,1.48,=,CHEMBL3603059,CHEMBL3600329,8.83
CHEMBL3600556,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,3.66,=,CHEMBL3603059,CHEMBL3600329,8.44
CHEMBL3604193,CN(C)c1ccc(C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)cc1,19.0,=,CHEMBL3606356,CHEMBL3603732,7.72
CHEMBL3604196,CN(C)c1ccc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,64.0,=,CHEMBL3606356,CHEMBL3603732,7.19
CHEMBL3604197,CN(C)c1ccc(C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,75.0,=,CHEMBL3606356,CHEMBL3603732,7.12
CHEMBL3604198,CN(C)c1ccc(C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,77.0,=,CHEMBL3606356,CHEMBL3603732,7.11
CHEMBL3605356,c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,80.0,=,CHEMBL4825142,CHEMBL4823302,7.1
CHEMBL3605361,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](C)ccc21,0.33,=,CHEMBL4825142,CHEMBL4823302,9.48
CHEMBL360832,COc1cc2c(cc1OC)SC(C(=O)CC1(O)CC[N+](C)(Cc3ccccc3)CC1)C2,90.0,=,CHEMBL832763,CHEMBL1138798,7.05
CHEMBL361409,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,94.0,=,CHEMBL874440,CHEMBL1142685,7.03
CHEMBL361869,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC,43.0,=,CHEMBL832763,CHEMBL1138798,7.37
CHEMBL362049,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,13.0,=,CHEMBL874440,CHEMBL1142685,7.89
CHEMBL3621322,CC[N+](CC)(CCCCCn1c(C)cc(=O)n(CCCCC[N+](CC)(CC)Cc2ccccc2[N+](=O)[O-])c1=O)Cc1ccccc1[N+](=O)[O-],0.14,=,CHEMBL3626513,CHEMBL3621133,9.85
CHEMBL3621332,CC[N+]1(Cc2ccccc2[N+](=O)[O-])CCCCCC[N+](CC)(Cc2ccccc2[N+](=O)[O-])CCCCCn2c(=O)cc(C)n(c2=O)CCCCC1,59.0,=,CHEMBL3626513,CHEMBL3621133,7.23
CHEMBL3621333,CC[N+]1(Cc2ccccc2[N+](=O)[O-])CCCCCn2c(C)cc(=O)n(c2=O)CCCCC[N+](CC)(Cc2ccccc2[N+](=O)[O-])Cc2ccc(cc2)C1,7.0,=,CHEMBL3626513,CHEMBL3621133,8.15
CHEMBL3623548,CC(C)n1cc(C(=O)C(F)(F)F)cn1,77.5,=,CHEMBL3626446,CHEMBL3621126,7.11
CHEMBL3623549,CCC(C)n1cc(C(=O)C(F)(F)F)cn1,6.47,=,CHEMBL3626446,CHEMBL3621126,8.19
CHEMBL3623550,CCCC(C)n1cc(C(=O)C(F)(F)F)cn1,7.15,=,CHEMBL3626446,CHEMBL3621126,8.15
CHEMBL3623551,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,2.27,=,CHEMBL3626447,CHEMBL3621126,8.64
CHEMBL3623552,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,5.2,=,CHEMBL3626446,CHEMBL3621126,8.28
CHEMBL3623554,CC(C)(C)c1cccc(C(=O)C(F)F)c1,6.05,=,CHEMBL3626446,CHEMBL3621126,8.22
CHEMBL3623556,CCC(C)n1cc(C(=O)C(F)F)cn1,85.9,=,CHEMBL3626447,CHEMBL3621126,7.07
CHEMBL3623558,CCC(CC)n1cc(C(=O)C(F)F)cn1,28.8,=,CHEMBL3626446,CHEMBL3621126,7.54
CHEMBL362444,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,4.0,=,CHEMBL5043646,CHEMBL5042497,8.4
CHEMBL362752,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,6.0,=,CHEMBL832763,CHEMBL1138798,8.22
